current_ratio,debt_to_equity,ebitda_margin,icr,dscr,altman_z_score,industry,defaulted_in_12_months
2.6712,3.7238,19.6073,14.495,2.6127,6.1661,Retail,0
0.9583,0.8412,1.8859,3.8594,2.8025,6.5138,Construction,0
2.7849,0.9497,-7.5237,3.9488,-1.8437,0.3544,SaaS,1
0.4744,2.3036,40.1428,7.2312,-1.6217,3.9964,Construction,1
0.3165,1.4314,8.2466,4.5195,1.7287,6.5588,Construction,0
1.1792,1.2373,7.8981,-1.9758,-0.6628,2.0873,Logistics,1
1.958,3.2262,-8.1079,10.4401,2.4277,7.3214,SaaS,0
3.4994,3.2549,6.8146,10.7792,1.8653,7.0298,Retail,0
2.9632,4.1226,41.0132,10.6986,2.1003,0.0813,Logistics,0
3.0223,2.0885,5.419,3.8654,0.1172,0.5896,Construction,1
1.8169,0.3654,46.6122,6.8789,2.4789,-0.1956,Retail,0
1.5146,1.3683,46.2416,4.1195,3.8064,-0.0395,Logistics,0
1.6099,4.9,-9.8571,-1.7274,4.9865,7.0786,Logistics,0
3.9531,2.9813,-7.5882,7.5616,3.8691,7.3114,Logistics,0
0.3524,3.5487,40.3872,0.1039,1.9025,-1.481,Construction,0
3.4947,0.0368,7.4933,-0.6393,-0.646,3.936,Construction,1
2.399,2.591,-19.6938,10.8435,2.7701,3.6423,SaaS,0
1.8667,0.1876,-0.829,-1.8384,4.5636,1.9055,Logistics,0
2.956,2.8462,21.834,14.3031,-0.5169,4.317,Retail,0
2.0493,4.6039,35.9486,6.7593,-0.208,7.4737,Construction,0
3.519,4.8421,-10.6628,14.7113,-0.9569,-0.2975,Logistics,1
3.6227,2.7028,-12.2621,-1.014,3.1571,-0.7959,Retail,0
1.8025,2.291,44.5465,7.92,0.8459,-1.6661,Construction,1
1.2519,4.7251,32.5804,3.9386,-1.5611,1.6383,Retail,1
2.4509,3.368,21.2846,12.3392,4.1246,1.3763,Retail,0
3.667,0.3245,33.8431,4.1408,1.9037,2.3082,SaaS,0
1.0005,2.3286,10.0198,2.4283,0.3177,3.0331,Construction,1
2.5673,1.2012,33.0919,12.5784,0.4079,5.5782,Construction,0
2.5999,2.349,6.0262,4.3691,0.0318,1.9211,Construction,0
2.9858,2.2773,-2.9134,-1.7138,1.1884,1.3061,Construction,0
0.7,2.9107,31.0309,4.6349,0.3593,6.2688,SaaS,0
2.9201,1.7839,9.3771,9.1269,1.8356,6.498,SaaS,0
3.6543,0.8214,48.6964,2.3241,3.4146,0.3277,Logistics,1
0.8828,2.5186,4.464,5.3438,2.7212,1.1467,Construction,1
1.1027,4.151,44.5209,-1.0358,0.0612,6.2512,Retail,0
3.8913,3.3201,45.3074,7.9976,1.7012,-1.2059,SaaS,0
0.8877,1.6918,-3.0703,10.857,3.8809,1.2585,Retail,0
3.4467,4.6776,35.8755,5.0263,-1.5226,2.4835,Retail,0
2.0707,4.561,10.3152,5.144,-1.4519,-0.1293,Retail,1
1.1395,1.0467,44.2267,-0.4992,1.8932,-0.2009,Logistics,0
3.5088,0.1971,11.5087,1.433,2.4738,2.2486,Logistics,1
1.8922,3.7065,32.1013,0.6295,-0.5201,5.5452,Construction,0
2.1563,4.1381,12.6877,6.1887,3.2165,6.4023,SaaS,0
1.5651,4.8393,-4.0539,6.9973,2.5238,7.7924,Construction,0
2.4532,4.4492,-6.0455,14.132,4.463,-1.2602,Logistics,1
0.8214,3.0027,9.7802,-0.7551,-0.8173,0.1668,Logistics,1
1.6861,2.6503,32.8846,8.1978,3.2596,5.5663,Retail,0
3.8838,0.1392,22.355,6.9505,-1.4145,3.406,Construction,1
1.1809,1.2333,28.2041,6.776,1.957,1.2768,Retail,0
2.6956,2.2981,-0.2372,12.8437,1.8633,0.0559,Logistics,0
1.4357,3.1425,13.7005,1.4942,0.7187,0.8048,Construction,1
3.1392,2.7863,-16.8923,-1.3069,3.912,2.2929,Construction,0
0.6973,3.7132,37.2273,9.4286,-1.9694,-0.2285,SaaS,1
3.8853,1.3988,49.2925,3.8677,1.6413,7.6423,Logistics,0
1.9244,2.8248,8.4815,-1.701,-0.4799,-0.9241,Logistics,1
1.097,0.4407,-19.2325,2.2734,3.2045,7.8558,SaaS,0
0.4793,2.0683,-8.1145,3.2586,-1.6985,6.4189,Logistics,1
0.8451,3.7508,25.6769,8.4863,3.8209,2.2315,Retail,0
2.1751,3.467,22.8456,0.934,3.8666,5.3982,Retail,0
1.4806,4.9532,35.1505,5.0219,3.8301,4.7152,Retail,1
3.3498,1.3895,-2.2281,6.2021,-0.932,0.1329,Construction,0
1.8374,2.4909,33.4542,5.807,2.4128,1.3907,Retail,0
1.1451,1.6477,28.1589,14.557,-1.8994,3.1312,Logistics,0
2.5452,2.203,2.597,-1.2264,3.9357,4.3784,SaaS,0
2.8858,4.2848,18.1842,14.1665,3.0608,3.4289,Retail,0
0.8348,3.421,-9.6908,7.8929,1.7181,2.7299,Retail,0
0.837,4.4122,11.6795,11.5274,3.1141,2.4315,Construction,0
0.3394,1.0176,41.6838,5.3167,-1.3397,2.9826,Logistics,0
2.9983,4.3668,9.4834,5.7152,1.7006,2.3435,SaaS,1
2.7225,0.2988,38.7697,12.9486,0.0389,3.4133,Logistics,0
2.0036,4.443,21.3177,13.2309,4.8083,6.8799,Retail,0
3.4078,1.6454,-6.5686,2.0577,3.9998,4.3283,Logistics,0
3.2615,1.5729,20.6774,1.3871,3.1329,5.2262,SaaS,0
2.4243,2.5604,15.4188,6.436,4.5362,3.9748,Retail,0
3.4994,4.7035,7.9049,13.3047,0.4279,4.4302,Logistics,0
0.9822,0.2389,-11.6259,3.48,4.3062,3.7835,SaaS,0
0.6253,1.7612,9.1696,9.0842,0.2767,-1.7313,Retail,1
1.225,4.2829,-14.9066,10.0386,3.1296,7.996,Retail,0
0.4169,1.9803,-13.0862,11.2375,3.1549,-1.6639,Logistics,1
2.2184,0.9958,9.1142,7.5867,-1.8716,1.9515,Construction,0
3.7591,2.124,1.3767,4.8417,0.5274,-0.9488,Construction,1
0.3495,1.9278,44.7881,14.4393,-1.864,-1.0307,SaaS,1
0.664,4.5771,6.2994,8.3926,4.9796,5.9353,Logistics,0
1.9184,3.8097,33.0501,10.3856,-1.1446,2.2593,SaaS,1
3.7487,2.5256,17.1173,3.8647,1.7997,6.0114,Logistics,0
1.4014,4.9419,29.286,9.3891,3.5339,0.7279,SaaS,0
2.1275,2.3264,-1.7919,2.3826,-0.5912,0.5646,SaaS,1
0.358,0.2912,45.9333,2.1666,1.3954,0.5123,Logistics,0
0.7637,1.3114,17.1062,10.1503,2.252,4.1615,Construction,0
3.9492,2.1804,38.1927,6.8637,-0.8786,6.15,SaaS,0
3.8675,0.7845,5.5532,9.6157,3.4499,2.5226,Logistics,0
0.2188,4.7378,-12.9852,2.5805,0.0954,1.7925,Logistics,1
3.8169,3.8342,27.1598,8.1783,-0.5228,7.7358,Logistics,1
2.6287,1.3414,-19.4568,5.5469,1.908,-0.8325,Retail,0
3.4981,2.954,13.2705,8.1483,0.8722,2.8663,Logistics,0
1.928,3.6072,-6.5039,2.945,4.442,2.0849,Logistics,1
2.1593,4.7064,23.9163,10.1627,4.1604,-1.0187,Retail,1
2.0576,4.4082,48.5594,11.7008,1.3835,0.682,Retail,1
2.7341,2.576,12.5082,2.4186,0.5148,-1.7156,Construction,1
0.7307,3.8733,37.2249,3.1105,0.2786,6.7695,Logistics,1
0.3139,2.8107,15.5449,9.2396,-0.1271,4.0785,SaaS,0
1.3701,2.7635,14.7088,9.8249,1.8118,6.1502,Retail,0
2.8778,0.5737,45.1296,9.9697,3.6349,3.2155,Retail,0
0.967,0.6307,42.2976,9.6059,0.1753,3.9951,Construction,0
2.759,2.6477,35.006,4.6777,-0.6693,5.0085,Construction,0
3.8857,1.3443,0.7379,4.7125,1.3284,7.0801,Construction,0
0.5568,0.1052,18.1506,2.3319,-1.5168,-1.0825,Logistics,1
2.7559,3.6142,-4.3272,0.6662,2.909,1.3095,Logistics,1
1.8863,0.1624,11.0742,9.7738,1.6285,5.0903,Logistics,0
3.4989,2.9764,13.8949,-0.4158,1.4746,7.5835,Retail,0
0.8732,2.696,38.2148,13.9425,0.1031,7.8081,Construction,1
2.832,4.8441,42.722,12.0537,4.3327,4.381,Retail,0
3.3848,2.4211,9.0234,12.5776,-1.3666,-0.064,SaaS,1
3.7895,0.318,-18.7607,13.4134,4.0888,-0.8079,Logistics,0
2.7963,2.7584,40.3242,4.9463,0.6369,7.4604,Retail,0
2.0893,4.2055,-7.8005,12.3939,4.1644,2.3393,SaaS,0
2.5478,4.9842,23.5317,0.687,3.1013,-0.0518,Retail,0
3.5018,2.1517,-18.252,-1.6321,-1.2708,7.3389,SaaS,0
2.3683,1.6015,7.9655,11.3432,3.8208,-0.9548,Retail,0
0.3155,4.5333,49.0172,-0.7285,2.7752,5.2957,Retail,0
3.7376,0.9562,-12.9514,14.8049,-1.7739,4.2526,Logistics,0
2.8202,3.0771,9.6585,9.4715,-1.0641,-1.1227,Retail,1
2.7708,2.0286,1.5005,10.8086,2.4494,1.3875,Retail,1
1.0196,0.2054,43.3562,2.1787,2.6382,-0.5007,Construction,0
2.7038,1.7364,40.8538,9.4557,3.2266,4.045,Retail,0
1.6967,1.3261,-3.3611,-1.2653,3.0417,2.7711,Logistics,0
2.6747,3.4305,-14.3169,12.243,2.6166,-1.9572,Retail,1
0.6051,4.744,23.8997,0.8836,3.3637,7.7571,Logistics,0
2.6998,1.3402,3.5458,9.8551,2.0256,1.4958,Construction,0
3.9978,4.0573,27.0459,1.8162,-0.1745,0.582,Logistics,1
0.3832,0.2768,-17.7516,-0.8363,4.3866,0.2244,Construction,0
3.9133,2.6906,-10.6621,6.1854,-1.8725,-0.4118,Construction,1
1.7463,0.3528,28.0461,0.8779,0.5659,7.9914,Construction,0
3.5089,4.6702,-5.1341,10.4005,3.1021,0.9511,Construction,1
3.1731,3.8318,40.0311,2.0386,0.9901,2.0551,Construction,0
2.3547,3.2897,-15.8986,3.822,-1.8262,6.7136,Logistics,0
3.0061,4.1195,-4.9163,7.6465,-1.5381,4.4189,Construction,0
3.5384,3.2376,49.8992,2.8445,2.5405,1.6869,Construction,0
1.7357,4.8447,10.3153,4.4258,4.7541,6.9833,Construction,0
1.4427,3.5698,29.2076,11.8656,1.863,5.4972,Construction,0
2.7369,4.6233,-7.2136,1.0466,1.5473,0.279,Construction,0
3.2698,2.5857,22.6908,-0.6026,0.2283,4.4374,SaaS,0
3.0967,0.5853,30.8274,3.5821,-0.2032,7.224,Retail,0
3.2317,2.6409,2.0134,5.2144,-1.8531,2.9646,Retail,0
1.8552,0.6344,38.0228,7.2252,-0.0893,5.3361,Construction,0
3.3078,2.9625,22.2392,4.3312,1.1438,7.711,Construction,0
0.6568,2.4125,7.2386,11.4285,-0.6144,4.9041,SaaS,0
2.2691,3.1129,19.035,-1.3316,-1.3886,-0.9756,Construction,1
0.2219,0.0502,20.3733,5.34,3.0241,0.4456,SaaS,1
1.4334,0.9742,-8.4125,4.4984,4.2623,3.951,Retail,0
1.5926,2.4567,8.1913,9.0088,4.5574,0.7556,Logistics,0
1.7055,4.7525,4.0401,14.4267,2.326,7.5754,Retail,0
2.8428,1.918,8.0632,6.6764,-1.6306,2.0535,Logistics,0
1.6765,2.1219,33.2777,14.7769,3.186,2.5723,Logistics,0
1.905,3.5735,13.7777,3.1382,-1.2293,5.016,Logistics,0
1.1027,3.019,45.8221,-1.4752,2.6882,3.2425,Construction,0
1.6184,1.4946,0.5573,0.8163,3.4556,1.8215,SaaS,0
1.0636,2.0541,9.0993,4.7171,3.0811,-1.2336,Logistics,1
0.4781,1.0885,35.087,3.3777,4.6632,3.9645,SaaS,0
2.4931,4.8301,18.2217,-0.3501,3.167,6.6758,Retail,0
2.7392,0.6532,18.292,5.3552,2.8525,4.8576,Logistics,0
2.5541,1.8592,-16.2662,3.748,-0.1678,1.815,Retail,0
1.9613,0.1292,7.902,0.0845,4.4734,-0.7227,SaaS,0
1.6432,1.1089,-1.0486,3.034,-0.7432,6.1634,SaaS,0
3.4807,3.9024,49.9535,13.0694,4.3343,7.4175,Retail,0
2.1725,1.0059,1.5849,3.1348,0.1886,1.8827,SaaS,0
2.0209,0.4003,41.9148,10.1372,-1.0889,5.2864,Retail,1
0.2974,2.3723,27.3364,8.4048,3.7868,2.1076,SaaS,0
1.4967,0.0498,3.8641,5.2621,-1.9825,3.0227,Construction,0
1.6447,0.4238,18.0474,2.0634,3.8246,6.3648,Retail,0
1.7155,4.0381,38.8375,4.2732,-0.1638,-1.1658,Logistics,1
2.4047,3.8574,41.8358,8.0658,4.193,3.3034,Logistics,0
2.2277,4.5757,-8.7724,3.9628,2.8404,0.1462,Logistics,1
2.51,4.2726,3.7701,1.6532,2.6633,1.3981,SaaS,0
3.1066,3.4159,3.4656,-0.0201,0.5572,4.4443,Retail,0
3.2893,0.2617,-17.0569,12.956,-1.5842,-1.7277,SaaS,1
2.9289,3.9142,21.8766,5.4853,3.8105,3.9383,Logistics,0
3.831,4.2276,39.8374,8.6285,-0.8037,0.8344,Construction,1
0.2693,3.9954,6.7102,6.337,0.6058,4.6948,Logistics,1
0.944,2.5424,31.8025,12.8336,2.2025,-0.5842,Logistics,0
0.2287,1.1645,23.939,7.2979,1.3758,5.3581,Logistics,0
2.6604,4.2266,6.2954,6.1733,-0.6094,4.4564,Construction,0
3.6125,3.6358,-10.1258,13.7182,-1.0157,7.7124,Construction,0
1.1252,4.9038,29.6527,10.2347,-1.1373,7.1124,Retail,0
3.7227,0.7785,39.8196,-0.1037,4.0411,0.833,Construction,0
0.429,1.1283,28.0098,1.021,-1.7791,-1.7268,Retail,0
3.7509,1.059,-18.7485,11.3811,4.8391,4.5537,Construction,0
1.5362,3.9627,-4.8637,12.2095,-0.6103,4.0289,Retail,1
0.5854,0.9345,-15.1364,7.2682,-1.2277,-1.7257,Logistics,1
2.0463,0.3333,19.927,7.4257,2.0388,-0.7732,Construction,0
1.1758,4.9928,32.9534,8.7429,-1.4401,3.847,SaaS,0
1.2825,0.1241,-12.2595,5.465,2.2172,7.1183,SaaS,0
1.3677,4.1762,38.6836,9.5634,3.9544,7.065,Retail,0
3.2515,1.8268,18.8856,-0.1558,-1.6647,-0.4851,Construction,1
2.2488,4.2081,28.2978,14.3417,3.5991,1.8457,Construction,0
1.383,2.7731,47.9981,10.7526,0.7613,-1.568,SaaS,1
2.5193,4.5082,-14.1423,8.73,-0.8836,2.6927,Construction,1
2.9214,4.631,43.0857,3.3775,-0.7673,5.5308,Construction,0
1.236,0.0455,-11.1728,0.7362,4.4314,5.8997,Retail,0
1.7715,0.3771,7.5071,4.9588,-1.2258,2.9899,Logistics,0
0.6632,1.2518,39.6007,9.2468,4.0675,-1.0413,SaaS,1
0.8884,3.3466,43.4378,8.7731,1.8097,1.8136,Logistics,0
2.7882,4.4414,15.446,4.5049,-1.7266,7.321,Construction,0
0.8895,2.2997,21.5873,8.4259,1.2513,0.2961,Construction,0
2.1956,3.0349,29.5703,11.8337,3.7221,1.1975,Retail,0
2.8944,0.9425,38.2931,-1.5532,3.0834,5.4683,Logistics,0
0.6061,4.0248,-11.4942,5.6606,1.4215,5.3358,Logistics,0
2.3558,4.8366,36.7049,10.8954,4.0203,7.122,Retail,0
1.1749,1.343,13.6893,7.2845,-1.1574,1.8812,Logistics,0
3.8591,2.4741,11.5436,9.0751,4.3696,3.146,Retail,0
2.0375,0.4306,9.673,6.7835,3.9251,2.6739,Retail,0
3.2628,2.7957,15.6448,14.8619,2.9579,7.2775,Construction,0
2.2909,2.5139,46.1535,-1.0714,3.7252,5.6933,Construction,0
0.365,0.7222,18.3743,6.3478,1.8067,6.3144,Construction,0
2.606,2.2103,46.7224,-0.4459,2.7261,-0.669,Retail,1
3.8153,1.6705,-7.3797,0.7164,1.9242,5.9185,Construction,0
2.4861,2.6092,30.6895,4.5117,0.488,2.3298,SaaS,0
3.3129,2.9283,36.8568,0.6442,1.982,-1.7666,SaaS,1
3.56,0.0425,27.539,14.3827,-0.1977,-1.3991,Construction,1
1.0667,3.805,22.4846,14.0954,1.082,4.7791,Retail,1
1.0058,3.5651,19.5369,3.7139,-0.0346,1.7201,SaaS,0
2.5217,1.8314,40.2651,8.8757,-1.1398,6.6812,Construction,0
1.7619,0.2647,37.5153,7.0738,0.253,5.3427,SaaS,0
3.3915,3.7747,-11.4398,11.865,3.9639,-1.7832,SaaS,1
3.6201,4.7759,39.4011,8.6666,0.6676,4.8689,SaaS,0
1.543,1.2008,8.9848,-1.9957,3.236,-0.0765,Logistics,1
1.1001,1.6176,-2.2412,10.974,-0.7736,2.2258,SaaS,0
3.166,0.9191,40.8838,10.6964,0.9709,4.2474,Construction,0
1.2443,2.8847,10.2417,6.6653,-1.196,6.7272,SaaS,1
3.3259,0.7742,36.5855,13.3496,-1.0297,2.561,Construction,0
1.8102,1.781,-1.5617,13.4436,2.3221,6.0849,SaaS,0
2.7367,3.4851,-19.7249,6.9065,2.2524,5.8297,SaaS,0
0.563,2.8006,14.6821,8.3358,-0.5064,2.1454,Logistics,0
2.5707,1.9323,-12.984,14.9409,1.321,3.0098,SaaS,0
1.9167,2.1012,32.8063,3.0799,4.0431,5.0049,Construction,0
2.4291,2.8106,-0.6747,3.5185,-0.7806,-1.6885,Logistics,0
0.8385,0.0293,11.0552,1.1072,-1.8655,6.9081,Logistics,0
3.0001,0.3925,-13.9077,13.2297,2.564,5.6982,SaaS,0
3.4786,4.4063,0.0661,10.6563,-1.6255,0.4942,SaaS,1
1.0236,0.3894,34.7043,-0.2041,4.8596,7.8118,Retail,0
0.5637,3.534,-9.3888,14.69,2.2673,-0.2061,SaaS,0
0.2898,4.6002,25.3012,10.4263,1.2928,7.1409,Retail,0
2.6395,1.3534,44.2198,12.4589,1.0099,1.2447,Construction,0
2.507,1.8525,27.5886,-1.1814,2.0115,5.6315,SaaS,0
2.2775,2.8446,36.7715,6.5843,-1.3656,2.5638,SaaS,0
1.0814,4.4085,-12.372,9.8762,4.5101,5.3647,Retail,0
1.6854,4.7095,-2.4488,7.2301,2.3795,-0.4422,Retail,0
2.459,3.6978,42.6177,9.333,-0.7122,0.6951,Logistics,1
2.0877,0.4331,30.0574,11.9039,1.9381,-1.0014,Logistics,0
3.9536,3.3458,24.7688,4.3637,-1.0672,6.6514,SaaS,0
0.7185,2.0515,26.4637,12.4274,-1.8771,0.9629,Construction,1
2.8415,2.3535,8.994,0.7696,2.4136,4.9448,Logistics,0
1.7364,0.2457,-16.881,2.6051,2.5394,6.2022,Logistics,0
1.8272,0.9553,34.9109,-1.2631,2.0859,7.0142,Logistics,0
2.9269,3.9526,27.5099,4.1953,-0.7156,-0.937,Retail,1
2.8313,2.2698,13.0963,4.4585,2.224,6.9301,SaaS,0
3.9668,1.5083,42.9832,11.6896,-1.6044,-0.0275,Retail,1
0.6879,1.9201,3.5312,9.1032,2.2647,5.369,Construction,0
0.5956,4.272,0.6025,5.4243,1.8781,5.2885,Retail,0
2.9525,3.745,41.0957,9.0859,2.5868,-1.915,SaaS,0
2.3979,1.3616,35.7891,-1.1027,4.2683,0.2062,Retail,0
1.2418,0.5875,16.0486,1.0646,3.9525,2.9191,Construction,0
0.5018,1.26,-10.8486,8.6581,4.8646,2.2003,SaaS,0
0.5255,4.6038,-4.945,8.9032,4.8337,7.1857,SaaS,1
3.5979,2.9079,25.936,11.1603,3.4062,1.5974,SaaS,0
0.9291,2.6674,6.9529,4.851,4.6949,7.3698,SaaS,0
1.4288,2.982,38.5531,10.2834,4.071,2.5943,Construction,0
1.0613,1.8301,46.4969,9.6277,3.0931,7.6435,SaaS,0
1.549,4.0355,36.3946,14.3777,-1.4723,5.3735,Construction,0
0.4638,2.6164,6.4282,1.6572,-1.6567,6.2933,Construction,0
2.1724,0.5837,35.2081,7.3786,3.8632,-0.9512,Retail,0
0.4569,0.6453,4.6009,8.23,1.4276,3.8614,Retail,0
3.2414,2.6843,-8.303,14.977,3.7022,-0.573,SaaS,0
1.0881,4.6829,-17.6625,1.4201,0.1904,0.9762,Logistics,1
2.252,1.5418,7.0002,6.8947,0.7835,4.2357,Logistics,1
3.5443,4.3477,43.2492,3.8852,2.9013,5.2623,SaaS,0
2.6733,3.8205,-3.2709,6.9402,4.4073,-1.6082,Construction,0
2.2252,1.2391,-5.5441,1.9462,-1.3857,3.3094,Retail,0
1.4325,0.1817,47.8875,-1.1906,4.0303,3.6531,SaaS,0
1.4654,0.5092,-18.2497,7.7336,3.5511,-1.2117,SaaS,1
2.7441,3.6425,35.0048,3.7095,0.2088,3.0069,Construction,1
3.9777,0.9983,2.4959,1.093,0.4865,5.1384,Retail,0
2.715,1.8564,-17.3758,3.5069,-1.6748,-1.4677,Logistics,1
2.3196,2.5085,44.2462,-1.1622,-1.8898,5.6027,Logistics,0
2.9765,3.6273,-10.225,14.1575,1.339,3.7643,SaaS,1
1.9678,0.5662,18.6245,7.8795,-1.3312,6.3323,SaaS,0
0.4285,2.0318,-0.8162,11.8511,-0.642,0.1806,SaaS,1
2.3367,2.4254,-15.4365,5.193,3.9274,6.3327,SaaS,0
3.839,2.7041,-16.5054,13.3563,1.9972,-1.0544,SaaS,0
0.8662,4.0918,-11.911,6.2164,2.4354,2.0383,Logistics,0
2.822,0.8584,-15.0043,7.7571,-0.6876,-0.0052,SaaS,0
0.9635,4.0392,33.2391,6.3605,3.8006,6.7602,Retail,0
2.2361,3.4644,13.9896,10.4657,4.0759,5.0492,Construction,0
0.5674,2.7794,4.0024,7.6332,1.6633,-1.7464,Logistics,0
1.9114,3.4976,9.2858,2.6172,4.3879,-1.9048,Construction,0
3.0734,2.0601,45.0263,0.4742,3.9138,0.9125,Construction,0
1.5208,0.692,43.7526,8.3041,3.1193,-0.5672,SaaS,0
2.7267,3.3288,30.0974,6.3161,3.1385,4.303,Construction,0
3.2227,2.6234,41.9278,-0.3684,-1.2622,4.638,Retail,0
3.7233,3.1969,2.3754,4.7255,-0.1041,7.4195,SaaS,0
1.0916,1.69,6.6777,6.7512,-1.5321,7.5204,Logistics,1
1.7174,4.5343,22.9599,12.0572,-1.9392,4.589,Retail,0
0.7792,2.9368,23.6538,-0.7063,-0.8918,-1.9432,Logistics,1
3.9714,0.427,13.719,3.9244,4.1634,1.59,SaaS,0
3.7226,2.249,8.046,11.9852,-0.3209,3.1314,SaaS,0
2.2518,3.7818,49.0326,9.0232,4.7911,2.9918,Logistics,0
3.3997,3.9707,37.4787,2.9293,2.181,4.0334,Construction,0
2.1796,2.473,10.4486,12.3707,-0.3392,7.6055,Logistics,1
2.5696,4.4737,30.9105,6.386,1.4799,6.8519,Retail,0
0.5387,1.3383,-1.1307,6.472,-0.4663,-0.9109,Construction,1
3.07,2.053,-12.9881,14.602,4.8878,0.6598,SaaS,0
0.6853,4.493,4.6702,14.101,3.9309,6.3311,Retail,0
3.3391,4.4813,8.2081,4.0951,-1.8163,6.2431,Retail,0
3.1717,3.4286,-18.8424,0.3898,4.6344,0.7537,SaaS,1
2.8932,4.2949,37.0354,3.5363,3.0475,5.3059,Construction,0
0.3374,0.4439,5.1435,-1.4818,-1.4233,4.7204,SaaS,0
1.3519,4.325,20.6293,-1.6469,2.6945,2.7352,Retail,1
1.1998,1.6031,-14.8226,4.7239,2.5285,0.0145,Retail,1
1.5685,0.8917,-7.7502,13.9973,-0.4685,6.8864,Retail,0
0.533,1.1968,42.2786,12.8131,3.3091,4.7785,SaaS,0
3.7604,2.0898,22.6081,6.6945,-1.3905,-0.3101,Logistics,1
2.3044,1.256,46.5199,7.6088,1.4261,5.048,Retail,0
1.361,1.6028,49.9125,-1.8991,-1.9305,5.4143,Retail,0
1.7085,0.6749,6.0302,1.6635,4.7812,6.8688,Construction,0
1.8994,1.4809,0.9162,-1.5788,3.2609,0.2284,Logistics,0
2.4823,2.8614,40.0849,10.8272,-0.888,7.8875,Construction,0
2.1596,2.2093,49.9028,0.476,0.3917,-0.4661,Retail,1
3.6937,1.7336,24.0749,12.7738,-0.8761,4.0069,Logistics,0
2.0885,3.7323,35.6599,8.9365,3.3663,4.5718,Construction,0
3.9702,4.4675,34.7222,1.9001,-1.5877,2.1895,SaaS,0
3.4354,3.7839,4.8738,0.6812,3.8828,2.7504,Construction,0
0.9923,1.66,20.1989,8.6696,4.5954,6.9091,Logistics,0
3.7363,3.7222,38.314,13.3142,2.7364,4.4527,Construction,0
0.6422,0.7599,28.168,10.2121,-0.5092,2.97,Logistics,0
3.3063,0.6516,-18.5185,3.9253,0.5206,-0.7165,Logistics,1
1.6464,1.7281,3.5694,7.9855,1.3407,-1.9266,Construction,0
3.5363,4.0385,-9.8867,3.2829,2.2324,-0.7503,Construction,1
3.4986,1.2317,-3.6919,14.9855,2.6806,7.5618,SaaS,0
3.2625,0.3163,43.3843,10.7303,1.8795,5.6409,Construction,0
3.2021,0.6585,-17.4175,8.4445,0.4592,7.6712,Logistics,0
1.3578,4.2937,-4.614,5.1954,4.2364,-1.6429,Retail,0
0.5075,3.1689,1.6699,8.5086,-1.4303,4.8022,Construction,1
1.7313,1.266,23.1819,3.8075,1.2638,-1.5571,Construction,0
0.8594,2.7765,17.3871,-1.5093,3.429,5.8206,Logistics,0
2.8408,2.6379,-4.7211,4.7165,-1.5739,1.8095,Retail,0
1.5152,3.2772,-8.5031,13.8182,2.9373,-1.0423,SaaS,0
3.9073,1.1659,-3.4241,8.6471,3.738,3.6805,Retail,0
2.6357,4.322,15.1771,-0.5728,2.6258,0.8012,Logistics,1
3.3254,1.5468,-1.0176,13.0449,-1.9094,4.5957,Logistics,0
0.7036,3.4707,46.3322,2.5709,-0.739,4.5817,Logistics,0
3.4757,0.0806,12.4706,2.1441,0.3948,5.0501,Logistics,1
3.7065,1.8633,-15.8843,3.0505,-0.3642,7.9247,Retail,0
2.0508,1.7585,31.0486,7.8124,4.7386,1.867,Retail,0
2.5038,2.7174,3.0192,7.2597,2.5612,2.6532,Retail,0
3.1063,0.3637,25.7442,6.354,0.0788,6.0461,Construction,0
0.8644,3.9507,-0.4284,10.1981,4.5079,3.7837,Logistics,0
2.1098,1.0889,19.9521,3.3811,3.1842,-1.6274,Construction,0
1.7149,3.3852,34.0507,11.2951,-0.0077,6.4308,Construction,0
0.7562,4.0161,44.9606,0.9805,0.6522,-1.485,Construction,1
1.5966,2.8094,-1.7211,11.3046,-0.604,-0.2918,SaaS,1
0.4591,3.7044,3.44,9.2848,4.7975,-0.9792,Construction,1
0.2981,3.3093,12.4986,9.6145,1.6211,-1.2207,Logistics,0
0.7136,1.7776,44.9022,6.1864,4.2724,-1.7432,Construction,1
3.8598,4.0443,43.0971,9.339,0.4255,-1.4497,Logistics,1
2.2882,1.4735,-13.7085,-0.6435,4.0259,2.4244,SaaS,1
3.8701,2.8561,-10.7649,12.4764,-1.6228,0.5285,Retail,1
1.8435,3.727,14.6856,-1.0557,4.8746,-0.7346,Logistics,1
1.3849,1.8948,-12.5367,0.5286,4.3842,4.5871,Construction,0
2.1233,1.5138,4.1907,7.8054,0.5424,0.2611,Logistics,1
1.8701,2.2967,-9.613,10.57,3.4231,-1.8105,Construction,0
0.6015,4.0898,24.5228,-0.7037,3.2658,2.1842,Retail,0
2.6351,4.6496,46.4647,13.653,4.3088,1.1043,Logistics,0
1.0209,2.7254,49.7714,14.5513,0.1508,1.186,Construction,0
2.5544,3.3073,6.2669,8.3012,1.2586,2.4527,Logistics,1
2.6708,4.5164,21.9309,6.1811,4.055,4.6891,Retail,0
0.7777,0.4927,39.9387,10.6037,3.4501,4.1648,Retail,0
0.4331,1.1604,-11.7777,3.5821,0.7543,7.3726,Retail,1
3.1669,3.5445,28.2695,6.3855,3.9201,3.1772,Logistics,0
1.9472,4.1187,8.6191,13.5746,-1.6713,2.7257,Logistics,0
